	name	length
14150	Sigma70_ner	204
14151	Sigma70_r1_1	82
14152	Sigma70_r1_2	34
14153	Sigma70_r2	71
14154	Sigma70_r3	78
14155	Sigma70_r4	50
14156	Sigma70_r4_2	54
14157	Sigma_1s	116
14158	Sigma_1_2	418
14159	Sigma_reg_C	157
14160	Sigma_reg_N	90
14161	SIKE	180
14162	SIL1	290
14163	Silic_transp	513
14164	SIMPL	200
14165	SIM_C	294
14166	SIN1	142
14167	SIN1_PH	110
14168	Sin3a_C	286
14169	Sin3_corepress	98
14170	Sina	200
14171	SinI	28
14172	Sin_N	429
14173	SIP	119
14174	SIP1	219
14175	SipA	694
14176	Sipho_Gp157	163
14177	Sipho_Gp37	351
14178	Sipho_tail	255
14179	Sir1	120
14180	SIR2	177
14181	SIR2_2	143
14182	SIR4_SID	162
14183	SirA	139
14184	SirB	120
14185	Sirohm_synth_C	68
14186	Sirohm_synth_M	28
14187	SIS	131
14188	SIS_2	138
14189	SIT	115
14190	Siva	173
14191	SIX1_SD	110
14192	SKA1	240
14193	SKA2	110
14194	SKG6	38
14195	SKI	158
14196	SKIP_SNW	160
14197	Ski_Sno	108
14198	SKN1	504
14199	Skp1	48
14200	Skp1_POZ	63
14201	SK_channel	115
14202	SL4P	88
14203	SLAC1	324
14204	SLAIN	435
14205	SLAM	125
14206	SLAP	55
14207	SLBB	58
14208	SLBP_RNA_bind	70
14209	SLC12	432
14210	SLC35F	299
14211	SLC3A2_N	77
14212	SLD3	539
14213	Sld5	109
14214	SLD5_C	56
14215	SLED	112
14216	SLH	45
14217	SLIDE	114
14218	SLM4	161
14219	Slp	153
14220	SLR1-BP	58
14221	SLS	223
14222	SLT	117
14223	SLT_2	291
14224	SLT_beta	70
14225	SLT_L	68
14226	Slu7	269
14227	Slx4	61
14228	SLX9	130
14229	SLY	156
14230	SlyX	67
14231	SM-ATX	81
14232	Smac_DIABLO	226
14233	SmaI	255
14234	SmAKAP	98
14235	SMAP	77
14236	SMBP	111
14237	SMC_hinge	117
14238	SMC_N	220
14239	SMC_Nse1	193
14240	SMC_ScpA	241
14241	SMC_ScpB	160
14242	SMG1	627
14243	Smg4_UPF3	173
14244	Smg8_Smg9	875
14245	SMI1_KNR4	133
14246	Smim3	60
14247	SMK-1	191
14248	SMN	264
14249	Smoothelin	50
14250	SMP	59
14251	SmpA_OmlA	71
14252	SmpB	144
14253	SMP_2	159
14254	SMP_LBD	180
14255	Smr	79
14256	SMRP1	262
14257	Sm_like	85
14258	Sm_multidrug_ex	121
14259	SnAC	78
14260	SNAP	282
14261	SNAP-25	55
14262	SNAPc19	91
14263	SnAPC_2_like	337
14264	SNAPc_SNAP43	191
14265	Snapin_Pallidin	89
14266	SNARE	53
14267	SNARE_assoc	120
14268	SNase	108
14269	SNCAIP_SNCA_bd	46
14270	SNF	523
14271	SNF2_assoc	372
14272	SNF2_N	350
14273	SNF5	237
14274	Snf7	173
14275	SNN_cytoplasm	26
14276	SNN_linker	26
14277	SNN_transmemb	32
14278	SNO	188
14279	SnoaL	126
14280	SnoaL_2	102
14281	SnoaL_3	121
14282	SnoaL_4	127
14283	SNURF	70
14284	Snurportin1	41
14285	SOAR	101
14286	SOBP	323
14287	Soc	74
14288	SOCS	59
14289	SOCS_box	35
14290	SoDot-IcmSS	178
14291	Sod_Cu	142
14292	Sod_Fe_C	102
14293	Sod_Fe_N	82
14294	Sod_Ni	127
14295	Sof1	87
14296	SOG2	507
14297	SOGA	95
14298	Solute_trans_a	264
14299	Somatomedin_B	41
14300	Somatostatin	18
14301	SOP4	209
14302	SopA	127
14303	SopA_C	168
14304	SopD	319
14305	SopE_GEF	165
14306	SOR	302
14307	Sorb	47
14308	Sororin	153
14309	Sortase	125
14310	Sortilin-Vps10	445
14311	Sortilin_C	171
14312	Sorting_nexin	128
14313	SOR_SNZ	207
14314	SOSSC	101
14315	SOTI	101
14316	SOUL	171
14317	Sox17_18_mid	50
14318	SoxD	82
14319	SoxE	149
14320	SoxG	147
14321	SOXp	90
14322	SoxY	112
14323	SoxZ	96
14324	Sox_N	77
14325	Soyouz_module	58
14326	SP2	619
14327	SP24	124
14328	Sp38	177
14329	SPA	114
14330	SPACA7	108
14331	SPACA9	164
14332	Spaetzle	96
14333	SPAM	140
14334	SPAN	336
14335	SPAN-X	95
14336	SPARC_Ca_bdg	113
14337	SPAR_C	243
14338	SPASM	68
14339	SPATA19	130
14340	SPATA1_C	152
14341	SPATA24	182
14342	SPATA25	228
14343	SPATA3	191
14344	SPATA6	139
14345	SPATA9	253
14346	Spatacsin_C	299
14347	SPATIAL	199
14348	Spb1_C	211
14349	SPC12	71
14350	SPC22	168
14351	Spc24	105
14352	SPC25	162
14353	Spc29	244
14354	Spc42p	75
14355	Spc7	310
14356	Spc7_C2	62
14357	Spc7_N	925
14358	Spc97_Spc98	537
14359	SpdB	50
14360	SPDY	62
14361	Spec3	85
14362	SpecificRecomb	641
14363	Spectrin	105
14364	SPEG_u2	57
14365	Spem1	250
14366	Speriolin_C	148
14367	Speriolin_N	200
14368	Spermine_synth	188
14369	Spermine_synt_N	53
14370	Sperm_act_pep	10
14371	Sperm_Ag_HE2	69
14372	SPESP1	319
14373	Spexin	90
14374	SPG4	109
14375	SPG48	118
14376	Spheroidin	944
14377	Spherulin4	240
14378	SPICE	414
14379	Spidroin_MaSp	85
14380	Spidroin_N	125
14381	Spike_NTD	273
14382	Spike_rec_bind	212
14383	Spike_torovirin	1583
14384	Spin-Ssty	50
14385	Spindle_Spc25	73
14386	Spiralin	239
14387	SPK	104
14388	SplA	74
14389	Spo0A_C	104
14390	Spo0M	210
14391	SPO11_like	43
14392	Spo12	35
14393	SPO22	276
14394	Spo7	221
14395	Spo7_2_N	64
14396	SPOB_a	62
14397	SPOB_ab	113
14398	SPOC	150
14399	SpoIIAA-like	95
14400	SpoIID	95
14401	SpoIIE	193
14402	SpoIIIAC	56
14403	SpoIIIAH	210
14404	SpoIIID	82
14405	SpoIIM	156
14406	SpoIIP	266
14407	SpoIISA_toxin	243
14408	SpoIISB_antitox	56
14409	Spond_N	192
14410	SpoOE-like	42
14411	SPOR	76
14412	Spore-coat_CotD	99
14413	Spore-coat_CotZ	161
14414	Spore_coat_CotO	192
14415	Spore_Cse60	60
14416	Spore_GerAC	164
14417	Spore_GerQ	76
14418	Spore_III_AB	170
14419	Spore_III_AE	323
14420	Spore_III_AF	189
14421	Spore_II_R	128
14422	Spore_IV_A	492
14423	Spore_permease	321
14424	Spore_SspJ	46
14425	Spore_YabQ	78
14426	Spore_YhaL	52
14427	Spore_YhcN_YlaJ	182
14428	Spore_YpjB	230
14429	Spore_YtfJ	80
14430	Spore_YtrH	101
14431	Spore_YunB	91
14432	Sporozoite_P67	727
14433	SporV_AA	89
14434	Spot_14	152
14435	SPOUT_MTase	154
14436	SPOUT_MTase_2	173
14437	SpoU_methylase	142
14438	SpoU_methylas_C	54
14439	SpoU_sub_bind	76
14440	SpoV	25
14441	SpoVAB	109
14442	SpoVAC_SpoVAEB	114
14443	SpoVAD	329
14444	SpoVAE	180
14445	SpoVG	82
14446	SpoVIF	72
14447	SpoVR	418
14448	SpoVS	83
14449	SpoVT_C	126
14450	SPP	283
14451	Spp-24	64
14452	SPR1	114
14453	SprA-related	338
14454	SprA_N	507
14455	SprB	37
14456	Sprouty	106
14457	SPRR2	68
14458	SprT-like	115
14459	SPRY	120
14460	SPT16	151
14461	SPT2	108
14462	Spt20	233
14463	Spt4	77
14464	Spt5-NGN	84
14465	Spt5_N	99
14466	SPT6_acidic	89
14467	SPT_ssu-like	54
14468	Spuma_A9PTase	163
14469	SpvB	290
14470	SpvD	216
14471	SPW	48
14472	SPX	383
14473	Spy1	131
14474	SP_C-Propep	96
14475	SQAPI	83
14476	SQHop_cyclase_C	319
14477	SQHop_cyclase_N	291
14478	SQS_PSY	263
14479	Squash	29
14480	SR-25	227
14481	SR1P	37
14482	SRA1	146
14483	SRAP	220
14484	SRC-1	88
14485	SRCR	100
14486	SRCR_2	98
14487	Sre	365
14488	SRF-TF	48
14489	SrfB	991
14490	Srg	275
14491	SRI	85
14492	SRP-alpha_N	291
14493	SRP14	95
14494	SRP19	94
14495	SRP1_TIP1	99
14496	SRP40_C	76
14497	SRP54	196
14498	SRP54_N	75
14499	SRP68	559
14500	SRP72	58
14501	SRP9-21	97
14502	SRPRB	181
14503	SRP_SPB	99
14504	SRP_TPR_like	117
14505	SRR	14
14506	SRR1	55
14507	SRRM_C	67
14508	SRTM1	103
14509	SRX	148
14510	SSB	104
14511	ssDNA-exonuc_C	202
14512	SSDP	285
14513	SseB	126
14514	SseB_C	106
14515	SseC	322
14516	SSF	406
14517	SSFA2_C	180
14518	SsgA	98
14519	SSI	92
14520	Ssl1	193
14521	SSL_OB	84
14522	SSP160	756
14523	SspB	160
14524	SspH	58
14525	SSPI	65
14526	SspK	47
14527	SspN	46
14528	SspO	50
14529	SspP	44
14530	SSrecog	69
14531	SSTK-IP	125
14532	Ssu72	191
14533	SSURE	81
14534	SSV1_ORF_D-335	67
14535	SSXRD	31
14536	SSXT	62
14537	ST7	538
14538	STAC2_u1	129
14539	STAG	113
14540	Stanniocalcin	200
14541	Staphopain_pro	169
14542	Staphostatin_A	105
14543	Staphostatin_B	107
14544	Staphylcoagulse	27
14545	Staphylokinase	126
14546	Staph_haemo	43
14547	Staph_opine_DH	424
14548	Stap_Strp_toxin	85
14549	Stap_Strp_tox_C	106
14550	START	209
14551	STAR_dimer	53
14552	STAS	117
14553	STAS_2	80
14554	STAT1_TAZ2bind	25
14555	STAT2_C	56
14556	STAT6_C	193
14557	Statherin	41
14558	Stathmin	136
14559	STAT_alpha	180
14560	STAT_bind	248
14561	STAT_int	123
14562	Staufen_C	111
14563	Staygreen	148
14564	Stb3	90
14565	StbA	317
14566	STb_secrete	48
14567	Stc1	85
14568	STD1	204
14569	STE	110
14570	STE2	280
14571	STE3	289
14572	Ste5	30
14573	Ste50p-SAM	75
14574	Ste5_C	189
14575	Stealth_CR1	29
14576	Stealth_CR2	108
14577	Stealth_CR3	49
14578	Stealth_CR4	55
14579	STELLO	388
14580	Sterile	93
14581	Steroid_dh	150
14582	Sterol-sensing	153
14583	Sterol_MT_C	66
14584	Stevor	275
14585	STG	240
14586	Stig1	139
14587	STIL_N	404
14588	STIMATE	125
14589	Stimulus_sens_1	111
14590	Stirrup	79
14591	Stk19	245
14592	Stm1_N	65
14593	STN	52
14594	Stn1	252
14595	STN1_2	177
14596	Stn1_C	120
14597	stn_TNFRSF12A	129
14598	Stomagen	50
14599	Stomoxyn	42
14600	Stonin2_N	341
14601	STOP	36
14602	Stork_head	79
14603	STPPase_N	48
14604	Strabismus	504
14605	Streptin-Immun	93
14606	Strep_his_triad	51
14607	Strep_pep	63
14608	Strep_SA_rep	25
14609	Stress-antifung	95
14610	Striatin	154
14611	Strumpellin	1087
14612	Str_synth	89
14613	STT3	488
14614	Styelin	59
14615	SUA5	92
14616	Sua5_yciO_yrdC	179
14617	Subtilosin_A	35
14618	Succ_CoA_lig	138
14619	Succ_DH_flav_C	128
14620	Sucrose_synth	548
14621	Suc_Fer-like	195
14622	SUD-M	143
14623	Suf	296
14624	SufE	122
14625	SUFU	172
14626	SUFU_C	205
14627	Sugar-bind	255
14628	Sugarporin_N	55
14629	Sugar_tr	452
14630	Sugar_transport	281
14631	SUI1	76
14632	SUIM_assoc	64
14633	SUKH-3	143
14634	SUKH-4	175
14635	SUKH_5	139
14636	SUKH_6	121
14637	SulA	115
14638	Sulfakinin	9
14639	Sulfatase	309
14640	Sulfatase_C	124
14641	Sulfate_transp	381
14642	Sulfolobus_pRN	72
14643	Sulfotransfer_1	267
14644	Sulfotransfer_2	253
14645	Sulfotransfer_3	217
14646	Sulf_coat_C	69
14647	Sulf_transp	310
14648	Sulphotransf	244
14649	SUN	245
14650	Suppressor_APC	82
14651	Suppressor_P21	177
14652	SUR7	207
14653	SurA_N	118
14654	SurA_N_2	145
14655	SurA_N_3	162
14656	SurE	195
14657	SURF1	176
14658	SURF2	234
14659	SURF4	267
14660	SURF6	201
14661	Surface_Ag_2	250
14662	Surface_antigen	244
14663	Surfac_D-trimer	46
14664	SURNod19	375
14665	Surp	53
14666	SusD-like	532
14667	SusD-like_2	488
14668	SusD-like_3	190
14669	SusD_RagB	298
14670	SusE	116
14671	SusF_SusE	138
14672	Sushi	56
14673	Sushi_2	88
14674	SUV3_C	48
14675	SUZ	57
14676	SUZ-C	33
14677	SVA	124
14678	Svf1	164
14679	Svf1_C	165
14680	SVIP	77
14681	SVM_signal	33
14682	Svs_4_5_6	91
14683	SVS_QK	12
14684	SVWC	66
14685	SWC7	98
14686	SWI-SNF_Ssr4	719
14687	Swi3	83
14688	Swi5	79
14689	SWIB	74
14690	SWIM	40
14691	SWIRM	89
14692	SWIRM-assoc_1	84
14693	SWIRM-assoc_2	413
14694	SWIRM-assoc_3	67
14695	Swm2	146
14696	SWM_repeat	87
14697	SwrA	116
14698	Sybindin	143
14699	SYCE1	152
14700	Syd	175
14701	SYF2	159
14702	Syja_N	320
14703	SymE_toxin	54
14704	Symplekin_C	186
14705	Synaphin	142
14706	Synapsin	101
14707	Synapsin_C	203
14708	Synapsin_N	32
14709	Synaptobrevin	89
14710	Synaptonemal_3	92
14711	Syncollin	112
14712	Syndecan	62
14713	SynMuv_product	102
14714	Syntaphilin	312
14715	Syntaxin	200
14716	Syntaxin-18_N	85
14717	Syntaxin-5_N	23
14718	Syntaxin-6_N	99
14719	Syntaxin_2	101
14720	Synthase_beta	49
14721	Synuclein	134
14722	SyrA	38
14723	SYS1	144
14724	S_100	43
14725	S_layer_C	220
14726	S_layer_N	297
14727	S_locus_glycop	111
14728	S_tail_recep_bd	120
14729	T-box	183
14730	T-box_assoc	225
14731	T2SS-T3SS_pil_N	72
14732	T2SSB	60
14733	T2SSC	140
14734	T2SSE	273
14735	T2SSE_N	109
14736	T2SSF	125
14737	T2SSG	108
14738	T2SSI	80
14739	T2SSJ	140
14740	T2SSK	280
14741	T2SSL	233
14742	T2SSM	160
14743	T2SSM_b	111
14744	T2SSN	211
14745	T2SSppdC	81
14746	T2SSS_2	115
14747	T2SS_PulS_OutS	108
14748	T3SchapCesA	95
14749	T3SSipB	155
14750	T3SS_basalb_I	96
14751	T3SS_HrpK1	256
14752	T3SS_LEE_assoc	163
14753	T3SS_needle_E	66
14754	T3SS_needle_F	71
14755	T3SS_needle_reg	145
14756	T3SS_NleG	113
14757	T4-Gluco-transf	38
14758	T4-gp15_tss	234
14759	T4BSS_DotH_IcmK	237
14760	T4BSS_DotI_IcmL	180
14761	T4bSS_IcmS	93
14762	T4SS	197
14763	T4SS-DNA_transf	469
14764	T4SS_CagC	107
14765	T4SS_TraI	212
14766	T4_baseplate	205
14767	T4_deiodinase	237
14768	T4_Gp59_C	104
14769	T4_Gp59_N	93
14770	T4_gp9_10	285
14771	T4_neck-protein	278
14772	T4_tail_cap	348
14773	T5orf172	103
14774	T6SS-SciN	137
14775	T6SS_HCP	129
14776	T6SS_TssF	609
14777	T6SS_TssG	299
14778	T6SS_VasE	428
14779	T6SS_VasJ	255
14780	T6SS_Vgr	108
14781	T6SS_VipA	155
14782	T7SS_ESX1_EccB	474
14783	T7SS_ESX_EspC	100
14784	Ta0938	105
14785	TA0956	110
14786	TAA-Trp-ring	64
14787	TACC	201
14788	Tachykinin	11
14789	Tachylectin	229
14790	Tachystatin_A	44
14791	Tachystatin_B	42
14792	TACI-CRD2	39
14793	Tad	48
14794	TadE	43
14795	TadF	187
14796	TadZ_N	133
14797	Tad_C	95
14798	Tae4	122
14799	Taeniidae_ag	64
14800	TAF	66
14801	TAF1D	219
14802	TAF1_subA	369
14803	TAF4	278
14804	TAF6_C	90
14805	TAF8_C	49
14806	TAFA	89
14807	TAFH	90
14808	Tafi-CsgC	98
14809	TAFII28	86
14810	TAFII55_N	160
14811	TagA	134
14812	Tagatose_6_P_K	420
14813	Tai4	92
14814	Tail_P2_I	136
14815	Tail_tube	117
14816	Tail_VII	38
14817	Takusan	85
14818	Talin_middle	162
14819	TALPID3	1256
14820	TAL_effector	33
14821	TAL_FSA	287
14822	TamB	383
14823	TAN	149
14824	TANGO2	253
14825	Tankyrase_bdg_C	171
14826	Tannase	469
14827	Tantalus	59
14828	Tap-RNA_bind	83
14829	TAP35_44	119
14830	TAP42	319
14831	Tape_meas_lam_C	76
14832	TAP_C	49
14833	Taq-exonuc	129
14834	TaqI_C	120
14835	TarH	177
14836	TAS2R	303
14837	Tash_PEST	18
14838	Tat	63
14839	TatC	208
14840	TatD_DNase	255
14841	TATR	575
14842	TAtT	263
14843	TAT_signal	26
14844	TAT_ubiq	40
14845	Tau95	291
14846	TauD	269
14847	TauE	236
14848	Tautomerase	60
14849	Tautomerase_2	82
14850	Tautomerase_3	137
14851	Tax	222
14852	Taxilin	308
14853	TAXi_C	161
14854	TAXi_N	179
14855	TA_inhibitor	89
14856	TB	45
14857	TB2_DP1_HVA22	78
14858	TBCA	88
14859	TBCC	120
14860	TBCC_N	117
14861	TBD	56
14862	TBP	85
14863	TBP-binding	61
14864	TbpB_A	135
14865	TbpB_B_D	136
14866	TbpB_C	99
14867	TBPIP	169
14868	TBPIP_N	100
14869	TBSV_P22	188
14870	TBX	83
14871	TC1	76
14872	TcdA_TcdB	407
14873	TcdA_TcdB_pore	653
14874	TcdB_N	66
14875	TcdB_toxin_midC	148
14876	TcdB_toxin_midN	178
14877	Tcell_CD4_C	28
14878	Tcf25	349
14879	TcfC	68
14880	TCL1_MTCP1	116
14881	TCO89	596
14882	TCP	158
14883	Tcp10_C	176
14884	Tcp11	424
14885	TcpA	130
14886	TcpE	103
14887	TcpF	317
14888	TcpQ	80
14889	TcpS	152
14890	TCR	38
14891	TCRP1	243
14892	TCR_zetazeta	31
14893	TctA	409
14894	TctB	135
14895	TctC	274
14896	Tctex-1	103
14897	TCTP	166
14898	TDA11	465
14899	TDH	165
14900	TDRP	147
14901	TEA	509
14902	TEBP_beta	379
14903	Tecti-min-caps	84
14904	TED	205
14905	Tegument_dsDNA	277
14906	TehB	193
14907	Tektin	383
14908	TelA	332
14909	Telethonin	167
14910	Telomerase_RBD	134
14911	Telomere_reg-2	109
14912	Telomere_res	274
14913	Telomere_Sde2	164
14914	Telomere_Sde2_2	60
14915	Ten1	121
14916	Ten1_2	118
14917	TENA_THI-4	210
14918	Tenui_N	246
14919	Tenui_NCP	173
14920	Tenui_NS3	186
14921	Tenui_NS4	282
14922	Tenui_PVC2	784
14923	Ten_N	373
14924	TEP1_N	29
14925	Ter	296
14926	TerB	144
14927	TERB2	207
14928	TerB_C	151
14929	TerB_N	209
14930	TerC	180
14931	TerD	187
14932	TERF2_RBM	41
14933	Terminase_1	468
14934	Terminase_2	140
14935	Terminase_3	201
14936	Terminase_3C	155
14937	Terminase_4	99
14938	Terminase_5	58
14939	Terminase_6	215
14940	Terminase_6C	155
14941	Terminase_GpA	557
14942	Terpene_synth	192
14943	Terpene_synth_C	267
14944	TerY_C	129
14945	TES	66
14946	TetM_leader	28
14947	TetR	144
14948	Tetrabrachion	49
14949	Tetradecapep	14
14950	Tetraspannin	231
14951	TetR_C	145
14952	TetR_C_10	132
14953	TetR_C_11	113
14954	TetR_C_12	107
14955	TetR_C_13	115
14956	TetR_C_2	121
14957	TetR_C_3	143
14958	TetR_C_4	133
14959	TetR_C_5	131
14960	TetR_C_6	115
14961	TetR_C_7	55
14962	TetR_C_8	77
14963	TetR_C_9	130
14964	TetR_N	47
14965	Tet_JBP	335
14966	Tet_res_leader	20
14967	TEX12	96
14968	TEX13	150
14969	TEX15	237
14970	TEX19	159
14971	TEX29	76
14972	TEX33	138
14973	Tex_N	179
14974	Tex_YqgF	126
14975	Tfb2	356
14976	Tfb4	278
14977	Tfb5	67
14978	TFB6	171
14979	TFCD_C	189
14980	TFIIA	415
14981	TFIIA_gamma_C	50
14982	TFIIA_gamma_N	48
14983	TFIIB	71
14984	TFIID-18kDa	93
14985	TFIID-31kDa	122
14986	TFIID_20kDa	68
14987	TFIID_30kDa	50
14988	TFIID_NTD2	130
14989	TFIIE-A_C	86
14990	TFIIE_alpha	105
14991	TFIIE_beta	68
14992	TFIIF_alpha	528
14993	TFIIF_beta	277
14994	TFIIIC_delta	184
14995	TFIIIC_sub6	34
14996	TFIIS_C	39
14997	TFIIS_M	113
14998	TfoX_C	81
14999	TfoX_N	93
15000	TFR_dimer	119
15001	TfuA	120
15002	TFX_C	83
15003	TF_AP-2	196
15004	TF_Otx	93
15005	TF_Zn_Ribbon	43
15006	TGase_elicitor	361
15007	TGFb_propeptide	246
15008	TGF_beta	105
15009	TGF_beta_GS	28
15010	TgMIC1	137
15011	TGS	60
15012	TGT	223
15013	TGT_C1	70
15014	TGT_C2	71
15015	TH1	579
15016	ThaI	202
15017	THAP	89
15018	Thaumatin	217
15019	THDPS_M	41
15020	THDPS_N	168
15021	THDPS_N_2	67
15022	THEG	58
15023	THEG4	199
15024	Thermopsin	260
15025	THF_DHG_CYH	116
15026	THF_DHG_CYH_C	160
15027	Thg1	126
15028	Thg1C	122
15029	Thi4	235
15030	Thiamine_BP	92
15031	Thia_YuaJ	177
15032	ThiC-associated	81
15033	ThiC_Rad_SAM	418
15034	ThiF	244
15035	ThiG	247
15036	ThiI	197
15037	ThiJ_like	196
15038	Thioesterase	231
15039	Thiol-ester_cl	30
15040	Thiolase_C	123
15041	Thiolase_N	260
15042	Thiol_cytolysin	355
15043	Thiol_cytolys_C	102
15044	Thionin	46
15045	Thioredoxin	104
15046	Thioredoxin_2	109
15047	Thioredoxin_3	76
15048	Thioredoxin_4	166
15049	Thioredoxin_5	186
15050	Thioredoxin_6	184
15051	Thioredoxin_7	82
15052	Thioredoxin_8	95
15053	Thioredoxin_9	129
15054	Thioredox_DsbH	163
15055	ThiP_synth	165
15056	ThiS	77
15057	ThiS-like	57
15058	ThiW	150
15059	Tho2	301
15060	Thoc2	76
15061	THOC2_N	630
15062	THOC7	132
15063	THP2	129
15064	THRAP3_BCLAF1	664
15065	ThrE	241
15066	ThrE_2	129
15067	Thrombin_light	48
15068	Thr_dehydrat_C	91
15069	Thr_synth_N	79
15070	Tht1	544
15071	ThuA	210
15072	THUMP	144
15073	Thx	27
15074	Thy1	188
15075	ThylakoidFormat	216
15076	Thymidylate_kin	185
15077	Thymidylat_synt	268
15078	Thymopoietin	48
15079	Thymosin	39
15080	Thyroglobulin_1	67
15081	Thyroglob_assoc	59
15082	Tic110	574
15083	TIC20	181
15084	Tic22	246
15085	tify	34
15086	TIG	85
15087	TIL	55
15088	TILa	55
15089	TilS	67
15090	TilS_C	74
15091	TIM	243
15092	Tim17	104
15093	TIM21	145
15094	Tim29	169
15095	Tim44	147
15096	Tim54	374
15097	TIMELESS	276
15098	TIMELESS_C	566
15099	TIMP	182
15100	TINF2_N	147
15101	Tiny_TM_bacill	24
15102	TIP120	166
15103	TIP39	51
15104	TIP41	171
15105	TIP49	398
15106	Tipalpha	150
15107	TipAS	117
15108	TipE	486
15109	TIP_N	104
15110	TIR	176
15111	TIR-like	118
15112	TIR_2	102
15113	Tir_receptor_C	221
15114	Tir_receptor_M	66
15115	Tir_receptor_N	266
15116	Tis11B_N	115
15117	TisB_toxin	28
15118	Tissue_fac	107
15119	Titin_Z	42
15120	TK	177
15121	TLC	491
15122	TLD	139
15123	TLE_N	130
15124	TLP-20	169
15125	TLV_coat	561
15126	TM140	180
15127	TM1506	130
15128	TM1586_NiRdase	215
15129	TM2	51
15130	TM231	301
15131	Tma16	146
15132	TMA7	62
15133	TMC	111
15134	TMCCDC2	171
15135	TMCO5	275
15136	Tme5_EGF_like	34
15137	TMEM100	133
15138	TMEM101	251
15139	TMEM107	123
15140	TMEM108	514
15141	TMEM117	410
15142	TMEM119	252
15143	TMEM125	111
15144	TMEM126	180
15145	TMEM131_like	84
15146	TMEM132	345
15147	TMEM132D_C	87
15148	TMEM132D_N	131
15149	TMEM135_C_rich	134
15150	TMEM138	119
15151	TMEM141	91
15152	TMEM144	336
15153	TMEM151	428
15154	TMEM154	142
15155	TMEM156	226
15156	TMEM164	254
15157	TMEM169	131
15158	TMEM171	320
15159	TMEM173	293
15160	TMEM174	234
15161	TMEM18	120
15162	TMEM187	244
15163	TMEM189_B_dmain	173
15164	TMEM190	132
15165	TMEM191C	121
15166	TMEM192	235
15167	TMEM206	296
15168	TMEM210	114
15169	TMEM213	79
15170	TMEM214	659
15171	TMEM215	225
15172	TMEM219	236
15173	TMEM220	106
15174	TMEM223	165
15175	TMEM232	452
15176	TMEM234	116
15177	TMEM237	250
15178	TMEM238	64
15179	TMEM239	149
15180	TMEM240	174
15181	TMEM247	206
15182	TMEM251	128
15183	TMEM252	139
15184	Tmem26	288
15185	TMEM37	183
15186	TMEM40	120
15187	TMEM43	251
15188	TMEM51	238
15189	TMEM52	149
15190	TMEM61	189
15191	TMEM65	109
15192	TMEM70	132
15193	TMEM71	150
15194	TMEM72	182
15195	TMEM82	308
15196	TMEM89	134
15197	TMEM95	151
15198	Tmemb_14	92
15199	Tmemb_161AB	463
15200	Tmemb_170	106
15201	Tmemb_185A	247
15202	Tmemb_18A	118
15203	Tmemb_40	258
15204	Tmemb_55A	246
15205	Tmemb_9	146
15206	Tmemb_cc2	396
15207	TMEMspv1-c74-12	49
15208	TMF_DNA_bd	74
15209	TMF_TATA_bd	115
15210	TMIE	85
15211	TmoB	79
15212	TMP	11
15213	TMP-TENI	181
15214	Tmp39	431
15215	TMPIT	324
15216	Tmpp129	354
15217	TMP_2	205
15218	TMV_coat	163
15219	TM_helix	50
15220	TM_PBP2_N	84
15221	Tn7_Tnp_TnsA_C	83
15222	Tn7_Tnp_TnsA_N	88
15223	Tn7_TnsC_Int	47
15224	Tn916-Xis	69
15225	Tna_leader	24
15226	TNF	127
15227	TNFR_c6	39
15228	TniB	252
15229	TniQ	137
15230	TnpB_IS66	101
15231	TnpV	112
15232	TnpW	35
15233	Tnp_22_dsRBD	65
15234	Tnp_22_trimer	43
15235	Tnp_DNA_bind	58
15236	Tnp_P_element	219
15237	Tnp_P_element_C	106
15238	Tnp_zf-ribbon_2	31
15239	TNRC6-PABC_bdg	292
15240	TnsD	360
15241	TNT	88
15242	TNV_CP	198
15243	Toast_rack_N	92
15244	TOBE	64
15245	TOBE_2	76
15246	TOBE_3	60
15247	Tobravirus_2B	117
15248	TOC159_MAD	267
15249	Tocopherol_cycl	337
15250	TOH_N	25
15251	TolA	96
15252	TolA_bind_tri	76
15253	TolB_like	295
15254	TolB_N	106
15255	Toluene_X	434
15256	TOM13	84
15257	TOM20_plant	187
15258	Tom22	138
15259	Tom37	125
15260	Tom37_C	147
15261	Tom5	48
15262	Tom6	45
15263	TOM6p	74
15264	Tom7	41
15265	Tombus_movement	68
15266	Tombus_P19	171
15267	Tombus_P33	142
15268	TOM_sub5	51
15269	TonB_2	85
15270	TonB_C	79
15271	TonB_dep_Rec	470
15272	TonB_N	134
15273	Topo-VIb_trans	159
15274	Topoisom_bac	413
15275	Topoisom_I	231
15276	Topoisom_I_N	213
15277	Topo_C_assoc	70
15278	Topo_Zn_Ribbon	41
15279	Toprim	103
15280	Toprim_2	90
15281	Toprim_3	95
15282	Toprim_4	89
15283	TOPRIM_C	128
15284	Toprim_Crpt	60
15285	Toprim_C_rpt	56
15286	Toprim_N	128
15287	TORC_C	75
15288	TORC_M	158
15289	TORC_N	70
15290	Torsin	127
15291	Torus	109
15292	Tospo_nucleocap	246
15293	Totivirus_coat	759
15294	Tower	42
15295	Tox-ART-HYD1	98
15296	Tox-ART-HYE1	282
15297	Tox-GHH	78
15298	Tox-GHH2	112
15299	Tox-HDC	130
15300	Tox-HNH-EHHH	71
15301	Tox-HNH-HHH	114
