,sim_dom1,sim_dom2
51272,Glyco_transf_29,14-3-3
51273,Glyco_transf_29,Flavokinase
51274,Glyco_transf_29,Biopterin_H
51275,Glyco_transf_29,PGM_PMM_III
51276,Glyco_transf_29,RPE65
51277,Glyco_transf_29,GMP_PDE_delta
51278,Glyco_transf_29,SRF-TF
51279,Glyco_transf_29,Citrate_synt
51280,Glyco_transf_29,ATP-gua_PtransN
51281,Glyco_transf_29,Neil1-DNA_bind
51282,Glyco_transf_29,PGK
51283,Sec1,ProRS-C_1
51284,Sec1,PTPA
51285,Sec1,DUF1241
51286,Sec1,Dak2
51287,Sec1,Serpin
51288,Sec1,zf-AN1
51289,Sec1,ATP-synt
51290,Sec1,5_nucleotid_C
51291,Sec1,PX
51292,Sec1,Gln-synt_N
51293,Sec1,Ribosomal_S14
51294,Sec1,Hemerythrin
51295,Sec1,TPK_B1_binding
51296,Sec1,VKOR
51297,Sec1,Ribosomal_L11
51298,Sec1,Sec7
51299,Sec1,ribosomal_L24
51300,Sec1,Coprogen_oxidas
51301,Sec1,SecY
51302,Sec1,PROCN
51303,Sec1,RabGAP-TBC
51304,Sec1,SRP19
51305,Sec1,PEPCK_N
51306,Sec1,Rbsn
51307,Sec1,Urocanase_C
51308,Sec1,Isochorismatase
51309,Sec1,AA_kinase
51310,Sec1,Peptidase_M24
51311,Sec1,Na_Ca_ex
51312,Sec1,Molybdopterin
51313,Sec1,RNA_pol
51314,Sec1,PK_C
51315,Sec1,TPK_catalytic
51316,Sec1,MAPEG
51317,Sec1,Cation_ATPase_C
51318,Sec1,Nop
51319,Sec1,Ald_Xan_dh_C2
51320,Sec1,TspO_MBR
51321,Sec1,Disintegrin
51322,Sec1,Cbl_N3
51323,Sec1,Aldo_ket_red
51324,Sec1,Topo_C_assoc
51325,Sec1,zf-Sec23_Sec24
51326,Sec1,Topoisom_I_N
51327,Sec1,Aminotran_4
51328,Sec1,PRO8NT
51329,Sec1,Ribosomal_L5_C
51330,Sec1,Ald_Xan_dh_C
51331,Sec1,RNA_pol_N
51332,Sec1,HIN
51333,Sec1,SUFU_C
51334,Sec1,Cpn60_TCP1
51335,Sec1,ATP-synt_DE_N
51336,Sec1,Evr1_Alr
51337,Sec1,ASF1_hist_chap
51338,Sec1,DNA_pol_B_thumb
51339,Sec1,CDP-OH_P_transf
51340,Sec1,Gcd10p
51341,Sec1,PRMT5_C
51342,Sec1,DHHA1
51343,Sec1,ADK_lid
51344,Sec1,RNA_pol_Rpb1_2
51345,Sec1,RNA_pol_Rpb1_1
51346,Sec1,RNA_pol_Rpb1_4
51347,Sec1,RNA_pol_Rpb1_5
51348,Sec1,B12-binding_2
51349,Sec1,p450
51350,Sec1,Prenyltransf
51351,Sec1,TSP_3
51352,Sec1,ERAP1_C
51353,Sec1,FTO_CTD
51354,Sec1,G6PD_C
51355,Sec1,Ribosomal_S16
51356,Sec1,Ribosomal_S18
51357,Sec1,CTD_bind
51358,Sec1,RNB
51359,Sec1,AIRS_C
51360,Sec1,OLF
51361,Sec1,RNase_PH_C
51362,Sec1,Ribosomal_L4
51363,Sec1,Ribosomal_L6
51364,Sec1,Ribosomal_L1
51365,Sec1,Ribosomal_L16
51366,Sec1,Thymidylat_synt
51367,Sec1,Ribosomal_S8
51368,Sec1,Ribosomal_L9_N
51369,Sec1,Frataxin_Cyay
51370,Sec1,Nucleos_tra2_C
51371,Sec1,Ribosomal_L14
51372,Sec1,Ribosomal_L17
51373,Sec1,Ribosomal_L10
51374,Sec1,Ribosomal_L13
51375,Sec1,Acyl-CoA_dh_M
51376,Sec1,OAS1_C
51377,Sec1,FAD_binding_7
51378,Sec1,Orn_DAP_Arg_deC
51379,Sec1,PGM_PMM_I
51380,Sec1,14-3-3
51381,Sec1,Flavokinase
51382,Sec1,Biopterin_H
51383,Sec1,PGM_PMM_III
51384,Sec1,Carb_anhydrase
51385,Sec1,RPE65
51386,Sec1,GMP_PDE_delta
51387,Sec1,SRF-TF
51388,Sec1,Citrate_synt
51389,Sec1,ATP-gua_PtransN
51390,Sec1,Neil1-DNA_bind
51391,Sec1,PGK
51392,Coprogen_oxidas,ProRS-C_1
51393,Coprogen_oxidas,PTPA
51394,Coprogen_oxidas,DUF1241
51395,Coprogen_oxidas,Dak2
51396,Coprogen_oxidas,Serpin
51397,Coprogen_oxidas,zf-AN1
51398,Coprogen_oxidas,ATP-synt
51399,Coprogen_oxidas,5_nucleotid_C
51400,Coprogen_oxidas,PX
51401,Coprogen_oxidas,Gln-synt_N
51402,Coprogen_oxidas,Ribosomal_S14
51403,Coprogen_oxidas,Hemerythrin
51404,Coprogen_oxidas,TPK_B1_binding
51405,Coprogen_oxidas,VKOR
51406,Coprogen_oxidas,Ribosomal_L11
51407,Coprogen_oxidas,Sec7
51408,Coprogen_oxidas,ribosomal_L24
51409,Coprogen_oxidas,SecY
51410,Coprogen_oxidas,PROCN
51411,Coprogen_oxidas,RabGAP-TBC
51412,Coprogen_oxidas,SRP19
51413,Coprogen_oxidas,PEPCK_N
51414,Coprogen_oxidas,Rbsn
51415,Coprogen_oxidas,Urocanase_C
51416,Coprogen_oxidas,Isochorismatase
51417,Coprogen_oxidas,AA_kinase
51418,Coprogen_oxidas,Peptidase_M24
51419,Coprogen_oxidas,Na_Ca_ex
51420,Coprogen_oxidas,Molybdopterin
51421,Coprogen_oxidas,RNA_pol
51422,Coprogen_oxidas,PK_C
51423,Coprogen_oxidas,TPK_catalytic
51424,Coprogen_oxidas,MAPEG
51425,Coprogen_oxidas,Cation_ATPase_C
51426,Coprogen_oxidas,Nop
51427,Coprogen_oxidas,Ald_Xan_dh_C2
51428,Coprogen_oxidas,TspO_MBR
51429,Coprogen_oxidas,Disintegrin
51430,Coprogen_oxidas,Cbl_N3
51431,Coprogen_oxidas,Aldo_ket_red
51432,Coprogen_oxidas,Topo_C_assoc
51433,Coprogen_oxidas,zf-Sec23_Sec24
51434,Coprogen_oxidas,Topoisom_I_N
51435,Coprogen_oxidas,Aminotran_4
51436,Coprogen_oxidas,PRO8NT
51437,Coprogen_oxidas,Ribosomal_L5_C
51438,Coprogen_oxidas,Ald_Xan_dh_C
51439,Coprogen_oxidas,RNA_pol_N
51440,Coprogen_oxidas,HIN
51441,Coprogen_oxidas,SUFU_C
51442,Coprogen_oxidas,Cpn60_TCP1
51443,Coprogen_oxidas,ATP-synt_DE_N
51444,Coprogen_oxidas,Evr1_Alr
51445,Coprogen_oxidas,ASF1_hist_chap
51446,Coprogen_oxidas,DNA_pol_B_thumb
51447,Coprogen_oxidas,CDP-OH_P_transf
51448,Coprogen_oxidas,Gcd10p
51449,Coprogen_oxidas,PRMT5_C
51450,Coprogen_oxidas,DHHA1
51451,Coprogen_oxidas,ADK_lid
51452,Coprogen_oxidas,RNA_pol_Rpb1_2
51453,Coprogen_oxidas,RNA_pol_Rpb1_1
51454,Coprogen_oxidas,RNA_pol_Rpb1_4
51455,Coprogen_oxidas,RNA_pol_Rpb1_5
51456,Coprogen_oxidas,B12-binding_2
51457,Coprogen_oxidas,p450
51458,Coprogen_oxidas,Prenyltransf
51459,Coprogen_oxidas,TSP_3
51460,Coprogen_oxidas,ERAP1_C
51461,Coprogen_oxidas,FTO_CTD
51462,Coprogen_oxidas,G6PD_C
51463,Coprogen_oxidas,Ribosomal_S16
51464,Coprogen_oxidas,Ribosomal_S18
51465,Coprogen_oxidas,CTD_bind
51466,Coprogen_oxidas,RNB
51467,Coprogen_oxidas,AIRS_C
51468,Coprogen_oxidas,OLF
51469,Coprogen_oxidas,RNase_PH_C
51470,Coprogen_oxidas,Ribosomal_L4
51471,Coprogen_oxidas,Ribosomal_L6
51472,Coprogen_oxidas,Ribosomal_L1
51473,Coprogen_oxidas,Ribosomal_L16
51474,Coprogen_oxidas,Thymidylat_synt
51475,Coprogen_oxidas,Ribosomal_S8
51476,Coprogen_oxidas,Ribosomal_L9_N
51477,Coprogen_oxidas,Frataxin_Cyay
51478,Coprogen_oxidas,Nucleos_tra2_C
51479,Coprogen_oxidas,Ribosomal_L14
51480,Coprogen_oxidas,Ribosomal_L17
51481,Coprogen_oxidas,Ribosomal_L10
51482,Coprogen_oxidas,Ribosomal_L13
51483,Coprogen_oxidas,Acyl-CoA_dh_M
51484,Coprogen_oxidas,OAS1_C
51485,Coprogen_oxidas,FAD_binding_7
51486,Coprogen_oxidas,Orn_DAP_Arg_deC
51487,Coprogen_oxidas,PGM_PMM_I
51488,Coprogen_oxidas,14-3-3
51489,Coprogen_oxidas,Flavokinase
51490,Coprogen_oxidas,Biopterin_H
51491,Coprogen_oxidas,PGM_PMM_III
51492,Coprogen_oxidas,Carb_anhydrase
51493,Coprogen_oxidas,RPE65
51494,Coprogen_oxidas,GMP_PDE_delta
51495,Coprogen_oxidas,SRF-TF
51496,Coprogen_oxidas,Citrate_synt
51497,Coprogen_oxidas,ATP-gua_PtransN
51498,Coprogen_oxidas,Neil1-DNA_bind
51499,Coprogen_oxidas,PGK
51500,Ribosomal_L4,ProRS-C_1
51501,Ribosomal_L4,PTPA
51502,Ribosomal_L4,DUF1241
51503,Ribosomal_L4,Dak2
51504,Ribosomal_L4,Serpin
51505,Ribosomal_L4,zf-AN1
51506,Ribosomal_L4,ATP-synt
51507,Ribosomal_L4,5_nucleotid_C
51508,Ribosomal_L4,PX
51509,Ribosomal_L4,Gln-synt_N
51510,Ribosomal_L4,Ribosomal_S14
51511,Ribosomal_L4,Hemerythrin
51512,Ribosomal_L4,TPK_B1_binding
51513,Ribosomal_L4,VKOR
51514,Ribosomal_L4,Ribosomal_L11
51515,Ribosomal_L4,Sec7
51516,Ribosomal_L4,ribosomal_L24
51517,Ribosomal_L4,SecY
51518,Ribosomal_L4,PROCN
51519,Ribosomal_L4,RabGAP-TBC
51520,Ribosomal_L4,SRP19
51521,Ribosomal_L4,PEPCK_N
51522,Ribosomal_L4,Rbsn
51523,Ribosomal_L4,Urocanase_C
51524,Ribosomal_L4,Isochorismatase
51525,Ribosomal_L4,AA_kinase
51526,Ribosomal_L4,Peptidase_M24
51527,Ribosomal_L4,Na_Ca_ex
51528,Ribosomal_L4,Molybdopterin
51529,Ribosomal_L4,RNA_pol
51530,Ribosomal_L4,PK_C
51531,Ribosomal_L4,TPK_catalytic
51532,Ribosomal_L4,MAPEG
51533,Ribosomal_L4,Cation_ATPase_C
51534,Ribosomal_L4,Nop
51535,Ribosomal_L4,Ald_Xan_dh_C2
51536,Ribosomal_L4,TspO_MBR
51537,Ribosomal_L4,Disintegrin
51538,Ribosomal_L4,Cbl_N3
51539,Ribosomal_L4,Aldo_ket_red
51540,Ribosomal_L4,Topo_C_assoc
51541,Ribosomal_L4,zf-Sec23_Sec24
51542,Ribosomal_L4,Topoisom_I_N
51543,Ribosomal_L4,Aminotran_4
51544,Ribosomal_L4,PRO8NT
51545,Ribosomal_L4,Ribosomal_L5_C
51546,Ribosomal_L4,Ald_Xan_dh_C
51547,Ribosomal_L4,RNA_pol_N
51548,Ribosomal_L4,HIN
51549,Ribosomal_L4,SUFU_C
51550,Ribosomal_L4,Cpn60_TCP1
51551,Ribosomal_L4,ATP-synt_DE_N
51552,Ribosomal_L4,Evr1_Alr
51553,Ribosomal_L4,ASF1_hist_chap
51554,Ribosomal_L4,DNA_pol_B_thumb
51555,Ribosomal_L4,CDP-OH_P_transf
51556,Ribosomal_L4,Gcd10p
51557,Ribosomal_L4,PRMT5_C
51558,Ribosomal_L4,DHHA1
51559,Ribosomal_L4,ADK_lid
51560,Ribosomal_L4,RNA_pol_Rpb1_2
51561,Ribosomal_L4,RNA_pol_Rpb1_1
51562,Ribosomal_L4,RNA_pol_Rpb1_4
51563,Ribosomal_L4,RNA_pol_Rpb1_5
51564,Ribosomal_L4,B12-binding_2
51565,Ribosomal_L4,p450
51566,Ribosomal_L4,Prenyltransf
51567,Ribosomal_L4,TSP_3
51568,Ribosomal_L4,ERAP1_C
51569,Ribosomal_L4,FTO_CTD
51570,Ribosomal_L4,G6PD_C
51571,Ribosomal_L4,Ribosomal_S16
51572,Ribosomal_L4,Ribosomal_S18
51573,Ribosomal_L4,CTD_bind
51574,Ribosomal_L4,RNB
51575,Ribosomal_L4,AIRS_C
51576,Ribosomal_L4,OLF
51577,Ribosomal_L4,RNase_PH_C
51578,Ribosomal_L4,Ribosomal_L6
51579,Ribosomal_L4,Ribosomal_L1
51580,Ribosomal_L4,Ribosomal_L16
51581,Ribosomal_L4,Thymidylat_synt
51582,Ribosomal_L4,Ribosomal_S8
51583,Ribosomal_L4,Ribosomal_L9_N
51584,Ribosomal_L4,Frataxin_Cyay
51585,Ribosomal_L4,Nucleos_tra2_C
51586,Ribosomal_L4,Ribosomal_L14
51587,Ribosomal_L4,Ribosomal_L17
51588,Ribosomal_L4,Ribosomal_L10
51589,Ribosomal_L4,Ribosomal_L13
51590,Ribosomal_L4,Acyl-CoA_dh_M
51591,Ribosomal_L4,OAS1_C
51592,Ribosomal_L4,FAD_binding_7
51593,Ribosomal_L4,Orn_DAP_Arg_deC
51594,Ribosomal_L4,PGM_PMM_I
51595,Ribosomal_L4,14-3-3
51596,Ribosomal_L4,Flavokinase
51597,Ribosomal_L4,Biopterin_H
51598,Ribosomal_L4,PGM_PMM_III
51599,Ribosomal_L4,Carb_anhydrase
51600,Ribosomal_L4,RPE65
51601,Ribosomal_L4,GMP_PDE_delta
51602,Ribosomal_L4,SRF-TF
51603,Ribosomal_L4,Citrate_synt
51604,Ribosomal_L4,ATP-gua_PtransN
51605,Ribosomal_L4,Neil1-DNA_bind
51606,Ribosomal_L4,PGK
51607,SecY,ProRS-C_1
51608,SecY,PTPA
51609,SecY,DUF1241
51610,SecY,Dak2
51611,SecY,Serpin
51612,SecY,zf-AN1
51613,SecY,ATP-synt
51614,SecY,5_nucleotid_C
51615,SecY,PX
51616,SecY,Gln-synt_N
51617,SecY,Ribosomal_S14
51618,SecY,Hemerythrin
51619,SecY,TPK_B1_binding
51620,SecY,VKOR
51621,SecY,Ribosomal_L11
51622,SecY,Sec7
51623,SecY,ribosomal_L24
51624,SecY,PROCN
51625,SecY,RabGAP-TBC
51626,SecY,SRP19
51627,SecY,PEPCK_N
51628,SecY,Rbsn
51629,SecY,Urocanase_C
51630,SecY,Isochorismatase
51631,SecY,AA_kinase
51632,SecY,Peptidase_M24
51633,SecY,Na_Ca_ex
51634,SecY,Molybdopterin
51635,SecY,RNA_pol
51636,SecY,PK_C
51637,SecY,TPK_catalytic
51638,SecY,MAPEG
51639,SecY,Cation_ATPase_C
51640,SecY,Nop
51641,SecY,Ald_Xan_dh_C2
51642,SecY,TspO_MBR
51643,SecY,Disintegrin
51644,SecY,Cbl_N3
51645,SecY,Aldo_ket_red
51646,SecY,Topo_C_assoc
51647,SecY,zf-Sec23_Sec24
51648,SecY,Topoisom_I_N
51649,SecY,Aminotran_4
51650,SecY,PRO8NT
51651,SecY,Ribosomal_L5_C
51652,SecY,Ald_Xan_dh_C
51653,SecY,RNA_pol_N
51654,SecY,HIN
51655,SecY,SUFU_C
51656,SecY,Cpn60_TCP1
51657,SecY,ATP-synt_DE_N
51658,SecY,Evr1_Alr
51659,SecY,ASF1_hist_chap
51660,SecY,DNA_pol_B_thumb
51661,SecY,CDP-OH_P_transf
51662,SecY,Gcd10p
51663,SecY,PRMT5_C
51664,SecY,DHHA1
51665,SecY,ADK_lid
51666,SecY,RNA_pol_Rpb1_2
51667,SecY,RNA_pol_Rpb1_1
51668,SecY,RNA_pol_Rpb1_4
51669,SecY,RNA_pol_Rpb1_5
51670,SecY,B12-binding_2
51671,SecY,p450
51672,SecY,Prenyltransf
51673,SecY,TSP_3
51674,SecY,ERAP1_C
51675,SecY,FTO_CTD
51676,SecY,G6PD_C
51677,SecY,Ribosomal_S16
51678,SecY,Ribosomal_S18
51679,SecY,CTD_bind
51680,SecY,RNB
51681,SecY,AIRS_C
51682,SecY,OLF
51683,SecY,RNase_PH_C
51684,SecY,Ribosomal_L6
51685,SecY,Ribosomal_L1
51686,SecY,Ribosomal_L16
51687,SecY,Thymidylat_synt
51688,SecY,Ribosomal_S8
51689,SecY,Ribosomal_L9_N
51690,SecY,Frataxin_Cyay
51691,SecY,Nucleos_tra2_C
51692,SecY,Ribosomal_L14
51693,SecY,Ribosomal_L17
51694,SecY,Ribosomal_L10
51695,SecY,Ribosomal_L13
51696,SecY,Acyl-CoA_dh_M
51697,SecY,OAS1_C
51698,SecY,FAD_binding_7
51699,SecY,Orn_DAP_Arg_deC
51700,SecY,PGM_PMM_I
51701,SecY,14-3-3
51702,SecY,Flavokinase
51703,SecY,Biopterin_H
51704,SecY,PGM_PMM_III
51705,SecY,Carb_anhydrase
51706,SecY,RPE65
51707,SecY,GMP_PDE_delta
51708,SecY,SRF-TF
51709,SecY,Citrate_synt
51710,SecY,ATP-gua_PtransN
51711,SecY,Neil1-DNA_bind
51712,SecY,PGK
51713,Urocanase_C,ProRS-C_1
51714,Urocanase_C,PTPA
51715,Urocanase_C,DUF1241
51716,Urocanase_C,Dak2
51717,Urocanase_C,Serpin
51718,Urocanase_C,zf-AN1
51719,Urocanase_C,ATP-synt
51720,Urocanase_C,5_nucleotid_C
51721,Urocanase_C,PX
51722,Urocanase_C,Gln-synt_N
51723,Urocanase_C,Ribosomal_S14
51724,Urocanase_C,Hemerythrin
51725,Urocanase_C,TPK_B1_binding
51726,Urocanase_C,VKOR
51727,Urocanase_C,Ribosomal_L11
51728,Urocanase_C,Sec7
51729,Urocanase_C,ribosomal_L24
51730,Urocanase_C,PROCN
51731,Urocanase_C,RabGAP-TBC
51732,Urocanase_C,SRP19
51733,Urocanase_C,PEPCK_N
51734,Urocanase_C,Rbsn
51735,Urocanase_C,Isochorismatase
51736,Urocanase_C,AA_kinase
51737,Urocanase_C,Peptidase_M24
51738,Urocanase_C,Na_Ca_ex
51739,Urocanase_C,Molybdopterin
51740,Urocanase_C,RNA_pol
51741,Urocanase_C,PK_C
51742,Urocanase_C,TPK_catalytic
51743,Urocanase_C,MAPEG
51744,Urocanase_C,Cation_ATPase_C
51745,Urocanase_C,Nop
51746,Urocanase_C,Ald_Xan_dh_C2
51747,Urocanase_C,TspO_MBR
51748,Urocanase_C,Disintegrin
51749,Urocanase_C,Cbl_N3
51750,Urocanase_C,Aldo_ket_red
51751,Urocanase_C,Topo_C_assoc
51752,Urocanase_C,zf-Sec23_Sec24
51753,Urocanase_C,Topoisom_I_N
51754,Urocanase_C,Aminotran_4
51755,Urocanase_C,PRO8NT
51756,Urocanase_C,Ribosomal_L5_C
51757,Urocanase_C,Ald_Xan_dh_C
51758,Urocanase_C,RNA_pol_N
51759,Urocanase_C,HIN
51760,Urocanase_C,SUFU_C
51761,Urocanase_C,Cpn60_TCP1
51762,Urocanase_C,ATP-synt_DE_N
51763,Urocanase_C,Evr1_Alr
51764,Urocanase_C,ASF1_hist_chap
51765,Urocanase_C,DNA_pol_B_thumb
51766,Urocanase_C,CDP-OH_P_transf
51767,Urocanase_C,Gcd10p
51768,Urocanase_C,PRMT5_C
51769,Urocanase_C,DHHA1
51770,Urocanase_C,ADK_lid
51771,Urocanase_C,RNA_pol_Rpb1_2
51772,Urocanase_C,RNA_pol_Rpb1_1
51773,Urocanase_C,RNA_pol_Rpb1_4
51774,Urocanase_C,RNA_pol_Rpb1_5
51775,Urocanase_C,B12-binding_2
51776,Urocanase_C,p450
51777,Urocanase_C,Prenyltransf
51778,Urocanase_C,TSP_3
51779,Urocanase_C,ERAP1_C
51780,Urocanase_C,FTO_CTD
51781,Urocanase_C,G6PD_C
51782,Urocanase_C,Ribosomal_S16
51783,Urocanase_C,Ribosomal_S18
51784,Urocanase_C,CTD_bind
51785,Urocanase_C,RNB
51786,Urocanase_C,AIRS_C
51787,Urocanase_C,OLF
51788,Urocanase_C,RNase_PH_C
51789,Urocanase_C,Ribosomal_L6
51790,Urocanase_C,Ribosomal_L1
51791,Urocanase_C,Ribosomal_L16
51792,Urocanase_C,Thymidylat_synt
51793,Urocanase_C,Ribosomal_S8
51794,Urocanase_C,Ribosomal_L9_N
51795,Urocanase_C,Frataxin_Cyay
51796,Urocanase_C,Nucleos_tra2_C
51797,Urocanase_C,Ribosomal_L14
51798,Urocanase_C,Ribosomal_L17
51799,Urocanase_C,Ribosomal_L10
51800,Urocanase_C,Ribosomal_L13
51801,Urocanase_C,Acyl-CoA_dh_M
51802,Urocanase_C,OAS1_C
51803,Urocanase_C,FAD_binding_7
51804,Urocanase_C,Orn_DAP_Arg_deC
51805,Urocanase_C,PGM_PMM_I
51806,Urocanase_C,14-3-3
51807,Urocanase_C,Flavokinase
51808,Urocanase_C,Biopterin_H
51809,Urocanase_C,PGM_PMM_III
51810,Urocanase_C,Carb_anhydrase
51811,Urocanase_C,RPE65
51812,Urocanase_C,GMP_PDE_delta
51813,Urocanase_C,SRF-TF
51814,Urocanase_C,Citrate_synt
51815,Urocanase_C,ATP-gua_PtransN
51816,Urocanase_C,Neil1-DNA_bind
51817,Urocanase_C,PGK
51818,PROCN,ProRS-C_1
51819,PROCN,PTPA
51820,PROCN,DUF1241
51821,PROCN,Dak2
51822,PROCN,Serpin
51823,PROCN,zf-AN1
51824,PROCN,ATP-synt
51825,PROCN,5_nucleotid_C
51826,PROCN,PX
51827,PROCN,Gln-synt_N
51828,PROCN,Ribosomal_S14
51829,PROCN,Hemerythrin
51830,PROCN,TPK_B1_binding
51831,PROCN,VKOR
51832,PROCN,Ribosomal_L11
51833,PROCN,Sec7
51834,PROCN,ribosomal_L24
51835,PROCN,RabGAP-TBC
51836,PROCN,SRP19
51837,PROCN,PEPCK_N
51838,PROCN,Rbsn
51839,PROCN,Isochorismatase
51840,PROCN,AA_kinase
51841,PROCN,Peptidase_M24
51842,PROCN,Na_Ca_ex
51843,PROCN,Molybdopterin
51844,PROCN,RNA_pol
51845,PROCN,PK_C
51846,PROCN,TPK_catalytic
51847,PROCN,MAPEG
51848,PROCN,Cation_ATPase_C
51849,PROCN,Nop
51850,PROCN,Ald_Xan_dh_C2
51851,PROCN,TspO_MBR
51852,PROCN,Disintegrin
51853,PROCN,Cbl_N3
51854,PROCN,Aldo_ket_red
51855,PROCN,Topo_C_assoc
51856,PROCN,zf-Sec23_Sec24
51857,PROCN,Topoisom_I_N
51858,PROCN,Aminotran_4
51859,PROCN,PRO8NT
51860,PROCN,Ribosomal_L5_C
51861,PROCN,Ald_Xan_dh_C
51862,PROCN,RNA_pol_N
51863,PROCN,HIN
51864,PROCN,SUFU_C
51865,PROCN,Cpn60_TCP1
51866,PROCN,ATP-synt_DE_N
51867,PROCN,Evr1_Alr
51868,PROCN,ASF1_hist_chap
51869,PROCN,DNA_pol_B_thumb
51870,PROCN,CDP-OH_P_transf
51871,PROCN,Gcd10p
51872,PROCN,PRMT5_C
51873,PROCN,DHHA1
51874,PROCN,ADK_lid
51875,PROCN,RNA_pol_Rpb1_2
51876,PROCN,RNA_pol_Rpb1_1
51877,PROCN,RNA_pol_Rpb1_4
51878,PROCN,RNA_pol_Rpb1_5
51879,PROCN,B12-binding_2
51880,PROCN,p450
51881,PROCN,Prenyltransf
51882,PROCN,TSP_3
51883,PROCN,ERAP1_C
51884,PROCN,FTO_CTD
51885,PROCN,G6PD_C
51886,PROCN,Ribosomal_S16
51887,PROCN,Ribosomal_S18
51888,PROCN,CTD_bind
51889,PROCN,RNB
51890,PROCN,AIRS_C
51891,PROCN,OLF
51892,PROCN,RNase_PH_C
51893,PROCN,Ribosomal_L6
51894,PROCN,Ribosomal_L1
51895,PROCN,Ribosomal_L16
51896,PROCN,Thymidylat_synt
51897,PROCN,Ribosomal_S8
51898,PROCN,Ribosomal_L9_N
51899,PROCN,Frataxin_Cyay
51900,PROCN,Nucleos_tra2_C
51901,PROCN,Ribosomal_L14
51902,PROCN,Ribosomal_L17
51903,PROCN,Ribosomal_L10
51904,PROCN,Ribosomal_L13
51905,PROCN,Acyl-CoA_dh_M
51906,PROCN,OAS1_C
51907,PROCN,FAD_binding_7
51908,PROCN,Orn_DAP_Arg_deC
51909,PROCN,PGM_PMM_I
51910,PROCN,14-3-3
51911,PROCN,Flavokinase
51912,PROCN,Biopterin_H
51913,PROCN,PGM_PMM_III
51914,PROCN,Carb_anhydrase
51915,PROCN,RPE65
51916,PROCN,GMP_PDE_delta
51917,PROCN,SRF-TF
51918,PROCN,Citrate_synt
51919,PROCN,ATP-gua_PtransN
51920,PROCN,Neil1-DNA_bind
51921,PROCN,PGK
51922,RabGAP-TBC,ProRS-C_1
51923,RabGAP-TBC,PTPA
51924,RabGAP-TBC,DUF1241
51925,RabGAP-TBC,Dak2
51926,RabGAP-TBC,ATP-synt
51927,RabGAP-TBC,5_nucleotid_C
51928,RabGAP-TBC,Gln-synt_N
51929,RabGAP-TBC,Ribosomal_S14
51930,RabGAP-TBC,Hemerythrin
51931,RabGAP-TBC,TPK_B1_binding
51932,RabGAP-TBC,VKOR
51933,RabGAP-TBC,Ribosomal_L11
51934,RabGAP-TBC,ribosomal_L24
51935,RabGAP-TBC,SRP19
51936,RabGAP-TBC,PEPCK_N
51937,RabGAP-TBC,Rbsn
51938,RabGAP-TBC,Isochorismatase
51939,RabGAP-TBC,AA_kinase
51940,RabGAP-TBC,Peptidase_M24
51941,RabGAP-TBC,Molybdopterin
51942,RabGAP-TBC,RNA_pol
51943,RabGAP-TBC,PK_C
51944,RabGAP-TBC,TPK_catalytic
51945,RabGAP-TBC,MAPEG
51946,RabGAP-TBC,Ald_Xan_dh_C2
51947,RabGAP-TBC,TspO_MBR
51948,RabGAP-TBC,Cbl_N3
51949,RabGAP-TBC,Topo_C_assoc
51950,RabGAP-TBC,zf-Sec23_Sec24
51951,RabGAP-TBC,Topoisom_I_N
51952,RabGAP-TBC,Aminotran_4
51953,RabGAP-TBC,PRO8NT
51954,RabGAP-TBC,Ribosomal_L5_C
51955,RabGAP-TBC,Ald_Xan_dh_C
51956,RabGAP-TBC,RNA_pol_N
51957,RabGAP-TBC,HIN
51958,RabGAP-TBC,SUFU_C
51959,RabGAP-TBC,ATP-synt_DE_N
51960,RabGAP-TBC,Evr1_Alr
51961,RabGAP-TBC,ASF1_hist_chap
51962,RabGAP-TBC,DNA_pol_B_thumb
51963,RabGAP-TBC,CDP-OH_P_transf
51964,RabGAP-TBC,Gcd10p
51965,RabGAP-TBC,PRMT5_C
51966,RabGAP-TBC,DHHA1
51967,RabGAP-TBC,ADK_lid
51968,RabGAP-TBC,RNA_pol_Rpb1_2
51969,RabGAP-TBC,RNA_pol_Rpb1_1
51970,RabGAP-TBC,RNA_pol_Rpb1_4
51971,RabGAP-TBC,RNA_pol_Rpb1_5
51972,RabGAP-TBC,B12-binding_2
51973,RabGAP-TBC,Prenyltransf
51974,RabGAP-TBC,ERAP1_C
51975,RabGAP-TBC,FTO_CTD
51976,RabGAP-TBC,G6PD_C
51977,RabGAP-TBC,Ribosomal_S16
51978,RabGAP-TBC,Ribosomal_S18
51979,RabGAP-TBC,CTD_bind
51980,RabGAP-TBC,RNB
51981,RabGAP-TBC,AIRS_C
51982,RabGAP-TBC,RNase_PH_C
51983,RabGAP-TBC,Ribosomal_L6
51984,RabGAP-TBC,Ribosomal_L1
51985,RabGAP-TBC,Ribosomal_L16
51986,RabGAP-TBC,Thymidylat_synt
51987,RabGAP-TBC,Ribosomal_S8
51988,RabGAP-TBC,Ribosomal_L9_N
51989,RabGAP-TBC,Frataxin_Cyay
51990,RabGAP-TBC,Nucleos_tra2_C
51991,RabGAP-TBC,Ribosomal_L14
51992,RabGAP-TBC,Ribosomal_L17
51993,RabGAP-TBC,Ribosomal_L10
51994,RabGAP-TBC,Ribosomal_L13
51995,RabGAP-TBC,OAS1_C
51996,RabGAP-TBC,FAD_binding_7
51997,RabGAP-TBC,Orn_DAP_Arg_deC
